,MONTH,DAY_OF_WEEK,HOUR,OP_CARRIER_AIRLINE_ID,ORIGIN,DEP_DELAY_GROUP,HUMIDITY,PRESSURE,TEMPERATURE,WIND_DIRECTION,WIND_SPEED,WEATHER_DESC,DELAYED
21410,6,7,7,SkyWest Airlines Inc.: OO,ORD,0,81.0,1011.0,285.28700000000003,214.0,0.0,sky is clear,0
21411,10,3,15,Southwest Airlines Co.: WN,PHX,0,100.0,1022.0,278.68,44.0,2.0,fog,0
21412,10,3,15,SkyWest Airlines Inc.: OO,SEA,-1,100.0,1022.0,278.68,44.0,2.0,fog,0
21413,1,2,5,United Air Lines Inc.: UA,LAS,-1,81.0,1024.0,279.54,100.0,2.0,overcast clouds,0
21414,9,7,10,Southwest Airlines Co.: WN,LGA,-1,87.0,1015.0,284.35,80.0,2.0,broken clouds,0
21418,8,1,6,SkyWest Airlines Inc.: OO,DTW,-1,82.0,1014.0,290.15,150.0,3.0,haze,0
21419,8,1,6,Southwest Airlines Co.: WN,SAT,0,82.0,1014.0,290.15,150.0,3.0,haze,0
21420,6,7,7,Delta Air Lines Inc.: DL,MSP,-1,77.0,1014.0,292.82,308.0,2.0,sky is clear,0
21421,6,7,7,Delta Air Lines Inc.: DL,DEN,-1,77.0,1014.0,292.82,308.0,2.0,sky is clear,0
21422,11,3,14,Delta Air Lines Inc.: DL,ATL,1,93.0,1014.0,281.89,70.0,8.0,mist,1
21423,11,3,14,Southwest Airlines Co.: WN,PDX,0,93.0,1014.0,281.89,70.0,8.0,mist,0
21424,3,5,14,American Airlines Inc.: AA,CLT,1,86.0,1007.0,278.13,70.0,3.0,broken clouds,1
21425,3,5,14,Delta Air Lines Inc.: DL,LGA,0,86.0,1007.0,278.13,70.0,3.0,broken clouds,0
21426,6,1,5,JetBlue Airways: B6,PWM,-1,85.0,1010.0,288.97,128.0,0.0,sky is clear,0
21427,6,1,5,US Airways Inc.: US (Merged with America West 9/05. Reporting for both starting 10/07.),ORD,3,85.0,1010.0,288.97,128.0,0.0,sky is clear,1
21428,2,2,15,Delta Air Lines Inc.: DL,DTW,-1,93.0,1008.0,276.3,350.0,5.0,mist,0
21429,2,2,15,United Air Lines Inc.: UA,LAS,0,93.0,1008.0,276.3,350.0,5.0,mist,0
21430,2,2,15,United Air Lines Inc.: UA,DEN,-1,93.0,1008.0,276.3,350.0,5.0,mist,0
21431,2,2,15,American Airlines Inc.: AA,ORD,-1,93.0,1008.0,276.3,350.0,5.0,mist,0
21432,5,3,11,Delta Air Lines Inc.: DL,PIT,-1,94.0,1017.0,288.342,343.0,2.0,sky is clear,0
21433,10,4,9,US Airways Inc.: US (Merged with America West 9/05. Reporting for both starting 10/07.),CLT,0,89.0,1019.0,284.54475,262.0,0.0,few clouds,0
21434,3,4,16,Spirit Air Lines: NK,DFW,3,80.0,1029.0,278.0,340.0,2.0,sky is clear,1
21435,3,4,16,Spirit Air Lines: NK,DFW,1,80.0,1029.0,278.0,340.0,2.0,sky is clear,1
21436,3,4,16,American Airlines Inc.: AA,CLT,2,80.0,1029.0,278.0,340.0,2.0,sky is clear,1
21437,3,4,16,Southwest Airlines Co.: WN,SFO,-1,80.0,1029.0,278.0,340.0,2.0,sky is clear,0
21438,5,4,7,American Airlines Inc.: AA,ATL,0,93.0,1013.0,283.81,179.0,1.0,sky is clear,0
21439,3,2,7,JetBlue Airways: B6,BOS,3,80.0,1012.0,277.08,270.0,5.0,overcast clouds,1
21440,3,2,7,Southwest Airlines Co.: WN,LAX,0,80.0,1012.0,277.08,270.0,5.0,overcast clouds,0
21441,3,2,7,Southwest Airlines Co.: WN,PHL,0,80.0,1012.0,277.08,270.0,5.0,overcast clouds,0
21443,1,3,20,Delta Air Lines Inc.: DL,JFK,1,92.0,1035.0,281.29,86.0,0.0,sky is clear,1
21444,6,7,17,United Air Lines Inc.: UA,DEN,8,82.0,1019.0,294.27,319.0,1.0,sky is clear,1
21445,6,7,17,Virgin America: VX,BOS,0,82.0,1019.0,294.27,319.0,1.0,sky is clear,0
21446,6,7,17,Delta Air Lines Inc.: DL,LGA,0,82.0,1019.0,294.27,319.0,1.0,sky is clear,0
21447,9,3,19,Delta Air Lines Inc.: DL,LAX,4,77.0,1012.0,287.99,190.0,4.0,sky is clear,1
21448,9,3,19,Southwest Airlines Co.: WN,DEN,1,77.0,1012.0,287.99,190.0,4.0,sky is clear,1
21449,4,2,12,ExpressJet Airlines LLC: EV,ATL,3,75.0,1031.0,281.0,180.0,2.0,sky is clear,1
21450,4,2,12,United Air Lines Inc.: UA,SFO,1,75.0,1031.0,281.0,180.0,2.0,sky is clear,1
21451,10,6,12,Delta Air Lines Inc.: DL,LAX,0,100.0,1027.0,282.3,290.0,2.0,scattered clouds,0
21452,7,4,11,United Air Lines Inc.: UA,LAX,0,70.0,1006.0,288.93,57.0,1.0,sky is clear,0
21453,2,4,5,Delta Air Lines Inc.: DL,PWM,-1,35.0,1026.0,273.63,90.0,3.0,sky is clear,0
21454,7,6,11,American Airlines Inc.: AA,LAX,-1,88.0,1023.0,286.78,140.0,4.0,sky is clear,0
21455,7,2,17,American Airlines Inc.: AA,LAX,3,77.0,1017.0,292.38,170.0,5.0,haze,1
21456,7,2,17,American Airlines Inc.: AA,MCI,1,77.0,1017.0,292.38,170.0,5.0,haze,1
21457,7,2,17,Delta Air Lines Inc.: DL,JFK,0,77.0,1017.0,292.38,170.0,5.0,haze,0
21458,7,2,17,Delta Air Lines Inc.: DL,ATL,5,77.0,1017.0,292.38,170.0,5.0,haze,1
21459,6,2,9,Frontier Airlines Inc.: F9,LAX,-1,82.0,1015.0,286.95,180.0,4.0,sky is clear,0
21460,6,2,9,Southwest Airlines Co.: WN,DAL,0,82.0,1015.0,286.95,180.0,4.0,sky is clear,0
21461,6,2,9,United Air Lines Inc.: UA,PDX,-1,82.0,1015.0,286.95,180.0,4.0,sky is clear,0
21462,11,1,8,United Air Lines Inc.: UA,PDX,-1,96.0,1012.0,274.869996375,60.0,1.0,overcast clouds,0
21463,11,1,8,American Airlines Inc.: AA,PWM,-1,96.0,1012.0,274.869996375,60.0,1.0,overcast clouds,0
21464,11,1,8,United Air Lines Inc.: UA,MSP,-1,96.0,1012.0,274.869996375,60.0,1.0,overcast clouds,0
21465,11,1,8,Delta Air Lines Inc.: DL,LAS,-1,96.0,1012.0,274.869996375,60.0,1.0,overcast clouds,0
21466,11,1,8,United Air Lines Inc.: UA,IAH,1,96.0,1012.0,274.869996375,60.0,1.0,overcast clouds,1
21467,8,5,17,American Airlines Inc.: AA,DFW,0,87.0,1014.0,289.25,110.0,5.0,light shower snow,0
21468,8,5,17,American Airlines Inc.: AA,ORD,-1,87.0,1014.0,289.25,110.0,5.0,light shower snow,0
21469,8,5,17,American Airlines Inc.: AA,MIA,0,87.0,1014.0,289.25,110.0,5.0,light shower snow,0
21470,8,5,17,Delta Air Lines Inc.: DL,JAX,-1,87.0,1014.0,289.25,110.0,5.0,light shower snow,0
21471,1,5,11,American Airlines Inc.: AA,PHL,0,100.0,1013.0,268.7,90.0,1.0,fog,0
21472,1,5,11,American Airlines Inc.: AA,CLT,-1,100.0,1013.0,268.7,90.0,1.0,fog,0
21473,1,5,11,Southwest Airlines Co.: WN,ATL,0,100.0,1013.0,268.7,90.0,1.0,fog,0
21474,1,5,11,American Airlines Inc.: AA,LAS,-1,100.0,1013.0,268.7,90.0,1.0,fog,0
21475,7,2,15,AirTran Airways Corporation: FL,ATL,0,88.0,1015.0,292.73,240.0,2.0,few clouds,0
21476,7,2,15,Southwest Airlines Co.: WN,PIT,-1,88.0,1015.0,292.73,240.0,2.0,few clouds,0
21477,7,2,15,US Airways Inc.: US (Merged with America West 9/05. Reporting for both starting 10/07.),IAH,-1,88.0,1015.0,292.73,240.0,2.0,few clouds,0
21484,10,5,12,United Air Lines Inc.: UA,MIA,-1,100.0,1011.0,286.91,135.0,0.0,fog,0
21485,10,5,12,Spirit Air Lines: NK,MCI,0,100.0,1011.0,286.91,135.0,0.0,fog,0
21486,2,2,18,American Airlines Inc.: AA,ORD,2,63.0,1006.0,271.39,90.0,3.0,light snow,1
21487,2,2,18,Southwest Airlines Co.: WN,BNA,0,63.0,1006.0,271.39,90.0,3.0,light snow,0
21488,2,2,18,American Airlines Inc.: AA,LGA,-1,63.0,1006.0,271.39,90.0,3.0,light snow,0
21489,9,7,11,Delta Air Lines Inc.: DL,ATL,0,81.0,1013.0,285.09,0.0,1.0,sky is clear,0
21490,6,4,5,JetBlue Airways: B6,BOS,-1,67.0,1017.0,287.33,85.0,1.0,overcast clouds,0
21491,6,4,5,Delta Air Lines Inc.: DL,DFW,0,67.0,1017.0,287.33,85.0,1.0,overcast clouds,0
21492,2,7,12,Delta Air Lines Inc.: DL,ATL,-1,100.0,1033.0,280.58299999999997,317.0,1.0,scattered clouds,0
21493,2,7,12,Alaska Airlines Inc.: AS,SFO,-1,100.0,1033.0,280.58299999999997,317.0,1.0,scattered clouds,0
21494,2,7,12,United Air Lines Inc.: UA,SEA,-1,100.0,1033.0,280.58299999999997,317.0,1.0,scattered clouds,0
21495,2,7,12,Spirit Air Lines: NK,MCI,-1,100.0,1033.0,280.58299999999997,317.0,1.0,scattered clouds,0
21496,10,4,9,United Air Lines Inc.: UA,ORD,-1,87.0,999.0,284.65,130.0,4.0,light intensity shower rain,0
21497,10,4,9,SkyWest Airlines Inc.: OO,LAX,-1,87.0,999.0,284.65,130.0,4.0,light intensity shower rain,0
21498,10,4,9,JetBlue Airways: B6,JFK,0,87.0,999.0,284.65,130.0,4.0,light intensity shower rain,0
21500,12,7,6,SkyWest Airlines Inc.: OO,PIT,1,93.0,1006.0,275.08,180.0,1.0,broken clouds,1
21501,7,1,13,Delta Air Lines Inc.: DL,LAX,-1,84.0,1030.0,285.948,7.0,1.0,sky is clear,0
21502,7,1,13,Delta Air Lines Inc.: DL,SAN,-1,84.0,1030.0,285.948,7.0,1.0,sky is clear,0
21503,11,4,7,American Airlines Inc.: AA,CLT,-1,69.0,1014.0,280.41,134.0,7.0,sky is clear,0
21504,11,4,7,American Airlines Inc.: AA,MIA,0,69.0,1014.0,280.41,134.0,7.0,sky is clear,0
21505,11,4,7,United Air Lines Inc.: UA,IND,-1,69.0,1014.0,280.41,134.0,7.0,sky is clear,0
21506,1,7,22,American Airlines Inc.: AA,PHX,1,93.0,1016.0,278.33,70.0,3.0,light rain,1
21507,1,7,22,JetBlue Airways: B6,PHX,3,93.0,1016.0,278.33,70.0,3.0,light rain,1
21508,10,1,8,Alaska Airlines Inc.: AS,ORD,0,100.0,996.0,281.178,11.0,1.0,light rain,0
21509,10,1,8,Southwest Airlines Co.: WN,MCI,-1,100.0,996.0,281.178,11.0,1.0,light rain,0
21510,12,3,16,SkyWest Airlines Inc.: OO,DFW,-1,81.0,997.0,280.89879069200003,171.0,5.0,overcast clouds,0
21511,12,3,16,American Airlines Inc.: AA,CLT,-1,81.0,997.0,280.89879069200003,171.0,5.0,overcast clouds,0
21512,8,7,15,Envoy Air: MQ,DEN,2,87.0,1015.0,289.06,90.0,3.0,few clouds,1
21513,7,5,15,SkyWest Airlines Inc.: OO,MCI,-2,82.0,1022.0,286.48,130.0,2.0,sky is clear,0
21514,7,5,16,American Airlines Inc.: AA,DFW,-1,72.0,1018.0,287.58,110.0,4.0,overcast clouds,0
21515,7,5,16,SkyWest Airlines Inc.: OO,PHX,0,72.0,1018.0,287.58,110.0,4.0,overcast clouds,0
21516,7,5,16,US Airways Inc.: US (Merged with America West 9/05. Reporting for both starting 10/07.),CLT,-1,72.0,1018.0,287.58,110.0,4.0,overcast clouds,0
21517,9,3,10,Delta Air Lines Inc.: DL,LGA,-1,93.0,1015.0,282.47,64.0,1.0,mist,0
21518,9,3,10,Delta Air Lines Inc.: DL,ATL,-1,93.0,1015.0,282.47,64.0,1.0,mist,0
21519,9,3,10,American Airlines Inc.: AA,BOS,-1,93.0,1015.0,282.47,64.0,1.0,mist,0
21520,5,3,19,Delta Air Lines Inc.: DL,ATL,-1,93.0,1084.0,285.1,116.0,0.0,moderate rain,0
21521,7,5,15,Delta Air Lines Inc.: DL,MSP,-1,72.0,1015.0,292.62,360.0,3.0,sky is clear,0
21522,12,3,19,Virgin America: VX,LAX,0,69.0,1000.0,277.02,110.0,4.0,light rain,0
21523,3,2,7,Delta Air Lines Inc.: DL,MSP,3,100.0,1008.0,281.96,230.0,4.0,mist,1
21529,9,3,12,Southwest Airlines Co.: WN,HOU,0,93.0,1015.0,280.85,71.0,2.0,mist,0
21530,9,3,12,Delta Air Lines Inc.: DL,PHX,-1,93.0,1015.0,280.85,71.0,2.0,mist,0
21531,4,7,22,Southwest Airlines Co.: WN,ATL,-1,72.0,1014.0,289.257137415,284.0,3.0,broken clouds,0
21532,8,6,7,American Airlines Inc.: AA,ORD,2,82.0,1006.0,290.51,40.0,2.0,light rain,1
21533,8,6,7,American Airlines Inc.: AA,IAH,-1,82.0,1006.0,290.51,40.0,2.0,light rain,0
21534,8,6,7,SkyWest Airlines Inc.: OO,ORD,0,82.0,1006.0,290.51,40.0,2.0,light rain,0
21535,3,6,12,United Air Lines Inc.: UA,SAN,-1,73.0,1017.0,280.463603193,161.0,2.0,overcast clouds,0
21536,12,2,14,Delta Air Lines Inc.: DL,LAX,-1,100.0,1048.0,272.251743725,25.0,3.0,sky is clear,0
21537,12,2,14,United Air Lines Inc.: UA,JFK,-1,100.0,1048.0,272.251743725,25.0,3.0,sky is clear,0
21538,12,2,14,American Airlines Inc.: AA,MIA,-1,100.0,1048.0,272.251743725,25.0,3.0,sky is clear,0
21539,12,2,14,American Airlines Inc.: AA,SEA,0,100.0,1048.0,272.251743725,25.0,3.0,sky is clear,0
21540,12,2,14,Southwest Airlines Co.: WN,DEN,3,100.0,1048.0,272.251743725,25.0,3.0,sky is clear,1
21541,11,1,20,Delta Air Lines Inc.: DL,DTW,-1,66.0,1013.0,283.31,270.0,2.0,scattered clouds,0
21542,9,5,14,Frontier Airlines Inc.: F9,DEN,1,96.0,1017.0,283.92,70.0,1.0,mist,1
21543,9,5,14,American Airlines Inc.: AA,PHX,-1,96.0,1017.0,283.92,70.0,1.0,mist,0
21544,9,6,16,United Air Lines Inc.: UA,SFO,-1,82.0,1018.0,286.15,160.0,1.0,sky is clear,0
21545,9,6,16,Delta Air Lines Inc.: DL,JAX,0,82.0,1018.0,286.15,160.0,1.0,sky is clear,0
21546,9,6,8,United Air Lines Inc.: UA,IAH,-1,96.0,1016.0,288.11400000000003,53.0,0.0,broken clouds,0
21547,9,4,8,SkyWest Airlines Inc.: OO,BNA,-1,86.0,1012.0,291.593,39.0,1.0,sky is clear,0
21548,9,4,8,ExpressJet Airlines LLC: EV,DAL,-1,86.0,1012.0,291.593,39.0,1.0,sky is clear,0
21549,9,4,8,ExpressJet Airlines LLC: EV,ABQ,-1,86.0,1012.0,291.593,39.0,1.0,sky is clear,0
21553,4,6,14,US Airways Inc.: US (Merged with America West 9/05. Reporting for both starting 10/07.),DEN,-1,81.0,1016.0,279.85,80.0,4.0,light rain,0
21554,5,6,7,American Airlines Inc.: AA,DFW,6,89.0,1006.0,286.007,95.0,1.0,sky is clear,1
21555,5,6,7,Southwest Airlines Co.: WN,PHX,-1,89.0,1006.0,286.007,95.0,1.0,sky is clear,0
21556,1,4,18,Southwest Airlines Co.: WN,HOU,1,100.0,1033.0,271.60658342700003,113.0,0.0,sky is clear,1
21557,1,4,18,SkyWest Airlines Inc.: OO,LAX,6,100.0,1033.0,271.60658342700003,113.0,0.0,sky is clear,1
21558,1,4,18,US Airways Inc.: US (Merged with America West 9/05. Reporting for both starting 10/07.),CLT,-1,100.0,1033.0,271.60658342700003,113.0,0.0,sky is clear,0
21559,1,4,18,American Airlines Inc.: AA,DFW,2,100.0,1033.0,271.60658342700003,113.0,0.0,sky is clear,1
21560,2,1,17,Delta Air Lines Inc.: DL,MSP,0,95.0,1033.0,277.314920333,73.0,2.0,light rain,0
21561,2,1,17,United Air Lines Inc.: UA,IAH,0,95.0,1033.0,277.314920333,73.0,2.0,light rain,0
21562,2,1,17,American Airlines Inc.: AA,PHL,-1,95.0,1033.0,277.314920333,73.0,2.0,light rain,0
21563,4,2,16,Southwest Airlines Co.: WN,SAN,1,93.0,1019.0,283.43,120.0,5.0,moderate rain,1
21564,4,2,16,Southwest Airlines Co.: WN,DTW,1,93.0,1019.0,283.43,120.0,5.0,moderate rain,1
21568,5,7,13,Southwest Airlines Co.: WN,SFO,-1,82.0,1092.0,286.8,90.0,0.0,broken clouds,0
21569,5,7,13,US Airways Inc.: US (Merged with America West 9/05. Reporting for both starting 10/07.),SFO,1,82.0,1092.0,286.8,90.0,0.0,broken clouds,1
21570,3,4,12,Delta Air Lines Inc.: DL,JFK,-1,93.0,997.0,280.63,90.0,6.0,overcast clouds,0
21571,3,4,12,United Air Lines Inc.: UA,LGA,-1,93.0,997.0,280.63,90.0,6.0,overcast clouds,0
21572,3,4,12,American Airlines Inc.: AA,DFW,0,93.0,997.0,280.63,90.0,6.0,overcast clouds,0
21573,3,4,12,United Air Lines Inc.: UA,SFO,-1,93.0,997.0,280.63,90.0,6.0,overcast clouds,0
21574,3,4,12,Delta Air Lines Inc.: DL,HOU,-1,93.0,997.0,280.63,90.0,6.0,overcast clouds,0
21575,12,6,16,United Air Lines Inc.: UA,DEN,0,100.0,1023.0,277.87,130.0,1.0,fog,0
21576,12,6,16,SkyWest Airlines Inc.: OO,SFO,5,100.0,1023.0,277.87,130.0,1.0,fog,1
21577,10,4,16,American Airlines Inc.: AA,DEN,-1,81.0,1015.0,282.51,10.0,1.0,light intensity shower rain,0
21578,10,4,16,United Air Lines Inc.: UA,LAX,0,81.0,1015.0,282.51,10.0,1.0,light intensity shower rain,0
21579,1,2,15,Southwest Airlines Co.: WN,LAX,3,81.0,1011.0,277.65,80.0,4.0,fog,1
21580,12,6,13,Southwest Airlines Co.: WN,SFO,0,100.0,1023.0,272.18,139.0,1.0,fog,0
21581,12,6,13,United Air Lines Inc.: UA,SEA,-1,100.0,1023.0,272.18,139.0,1.0,fog,0
21582,5,6,6,Delta Air Lines Inc.: DL,SAN,-1,87.0,1019.0,284.38,100.0,3.0,light intensity shower rain,0
21583,5,6,6,American Airlines Inc.: AA,PHX,-1,87.0,1019.0,284.38,100.0,3.0,light intensity shower rain,0
21584,8,3,15,Southwest Airlines Co.: WN,LAS,1,82.0,1018.0,287.28,180.0,5.0,scattered clouds,1
21585,6,4,7,Delta Air Lines Inc.: DL,ATL,0,78.0,1026.0,287.98,111.0,3.0,broken clouds,0
21586,6,4,7,American Airlines Inc.: AA,SAT,-1,78.0,1026.0,287.98,111.0,3.0,broken clouds,0
21587,6,4,7,JetBlue Airways: B6,JFK,-1,78.0,1026.0,287.98,111.0,3.0,broken clouds,0
21588,5,5,7,SkyWest Airlines Inc.: OO,MCI,-1,82.0,1012.0,286.56,170.0,2.0,sky is clear,0
21589,5,5,7,American Airlines Inc.: AA,DFW,2,82.0,1012.0,286.56,170.0,2.0,sky is clear,1
21592,5,5,6,United Air Lines Inc.: UA,LAX,-1,71.0,1017.0,288.04,346.0,0.0,sky is clear,0
21593,5,5,6,Delta Air Lines Inc.: DL,PHX,-1,71.0,1017.0,288.04,346.0,0.0,sky is clear,0
21594,5,5,6,Spirit Air Lines: NK,MSP,0,71.0,1017.0,288.04,346.0,0.0,sky is clear,0
21595,5,5,6,United Air Lines Inc.: UA,SFO,-1,71.0,1017.0,288.04,346.0,0.0,sky is clear,0
21596,9,1,6,Delta Air Lines Inc.: DL,LAS,-1,82.0,1011.0,288.41,330.0,1.0,sky is clear,0
21597,9,1,6,American Airlines Inc.: AA,LGA,-1,82.0,1011.0,288.41,330.0,1.0,sky is clear,0
21598,9,1,6,United Air Lines Inc.: UA,LAX,0,82.0,1011.0,288.41,330.0,1.0,sky is clear,0
21599,7,4,10,Delta Air Lines Inc.: DL,PHL,1,82.0,1013.0,288.63,180.0,2.0,sky is clear,1
21600,7,4,10,American Airlines Inc.: AA,LAX,4,82.0,1013.0,288.63,180.0,2.0,sky is clear,1
21601,7,4,10,Southwest Airlines Co.: WN,HOU,-1,82.0,1013.0,288.63,180.0,2.0,sky is clear,0
21602,7,4,10,American Airlines Inc.: AA,PHX,2,82.0,1013.0,288.63,180.0,2.0,sky is clear,1
21603,7,4,10,Delta Air Lines Inc.: DL,PHX,-1,82.0,1013.0,288.63,180.0,2.0,sky is clear,0
21604,4,2,9,Frontier Airlines Inc.: F9,DEN,-1,80.0,1009.0,279.14,240.0,2.0,sky is clear,0
21605,4,2,9,United Air Lines Inc.: UA,IAH,0,80.0,1009.0,279.14,240.0,2.0,sky is clear,0
21606,4,2,19,Delta Air Lines Inc.: DL,MIA,-1,81.0,1016.0,291.325072998,298.0,5.0,overcast clouds,0
21607,8,5,20,Alaska Airlines Inc.: AS,LAX,-1,93.0,1017.0,291.15,100.0,1.0,mist,0
21608,8,5,20,JetBlue Airways: B6,LAX,-1,93.0,1017.0,291.15,100.0,1.0,mist,0
21609,8,5,20,Southwest Airlines Co.: WN,MCI,1,93.0,1017.0,291.15,100.0,1.0,mist,1
21610,8,5,20,American Airlines Inc.: AA,LGA,-1,93.0,1017.0,291.15,100.0,1.0,mist,0
21611,10,2,17,Spirit Air Lines: NK,LAX,-1,100.0,1019.0,280.41900000000004,40.0,1.0,sky is clear,0
21612,7,5,21,Delta Air Lines Inc.: DL,ATL,-1,75.0,1014.0,291.932,236.0,1.0,few clouds,0
21613,12,3,5,United Air Lines Inc.: UA,IAH,0,87.0,1017.0,279.27,90.0,4.0,mist,0
21614,12,3,5,United Air Lines Inc.: UA,SEA,-1,87.0,1017.0,279.27,90.0,4.0,mist,0
21615,9,6,17,American Airlines Inc.: AA,ORD,-1,87.0,1017.0,290.64,340.0,3.0,fog,0
21616,9,6,17,Delta Air Lines Inc.: DL,MSP,-1,87.0,1017.0,290.64,340.0,3.0,fog,0
21617,9,6,17,Delta Air Lines Inc.: DL,IND,-1,87.0,1017.0,290.64,340.0,3.0,fog,0
21618,4,5,19,US Airways Inc.: US (Merged with America West 9/05. Reporting for both starting 10/07.),ATL,2,77.0,1023.0,284.462,160.0,1.0,light rain,1
21619,4,5,19,Delta Air Lines Inc.: DL,JFK,2,77.0,1023.0,284.462,160.0,1.0,light rain,1
21620,4,5,19,Southwest Airlines Co.: WN,MDW,2,77.0,1023.0,284.462,160.0,1.0,light rain,1
21621,1,5,9,United Air Lines Inc.: UA,ORD,0,98.0,1017.0,275.231851221,47.0,1.0,overcast clouds,0
21622,1,5,9,Southwest Airlines Co.: WN,LGA,-1,98.0,1017.0,275.231851221,47.0,1.0,overcast clouds,0
21623,10,5,14,Alaska Airlines Inc.: AS,LAS,2,91.0,1020.0,279.425,192.0,1.0,few clouds,1
21624,11,2,16,Southwest Airlines Co.: WN,HOU,0,98.0,1013.0,276.69,24.0,1.0,fog,0
21625,11,2,16,Delta Air Lines Inc.: DL,ATL,0,98.0,1013.0,276.69,24.0,1.0,fog,0
21626,11,2,16,Alaska Airlines Inc.: AS,MCI,-2,98.0,1013.0,276.69,24.0,1.0,fog,0
21627,12,6,11,Delta Air Lines Inc.: DL,LGA,0,87.0,1006.0,280.44,90.0,8.0,light rain,0
21628,12,6,11,Delta Air Lines Inc.: DL,JFK,0,87.0,1006.0,280.44,90.0,8.0,light rain,0
21632,1,7,16,American Airlines Inc.: AA,DFW,2,100.0,1025.0,276.691966973,98.0,5.0,light rain,1
21633,3,4,11,SkyWest Airlines Inc.: OO,SEA,0,87.0,1022.0,277.88,310.0,4.0,few clouds,0
21634,4,6,7,Delta Air Lines Inc.: DL,LAS,-1,61.0,1025.0,280.37,190.0,3.0,mist,0
21635,4,6,7,United Air Lines Inc.: UA,IAH,-1,61.0,1025.0,280.37,190.0,3.0,mist,0
21636,9,3,7,United Air Lines Inc.: UA,IAH,-1,72.0,1013.0,293.17,160.0,1.0,haze,0
21637,9,3,7,American Airlines Inc.: AA,ORD,-1,72.0,1013.0,293.17,160.0,1.0,haze,0
21638,6,6,19,American Airlines Inc.: AA,DFW,0,100.0,1017.0,290.11,15.0,0.0,broken clouds,0
21639,1,7,11,Alaska Airlines Inc.: AS,SEA,1,93.0,1028.0,275.74,99.0,1.0,sky is clear,1
21640,1,7,11,Delta Air Lines Inc.: DL,MIA,-1,93.0,1028.0,275.74,99.0,1.0,sky is clear,0
21641,1,7,11,United Air Lines Inc.: UA,DEN,0,93.0,1028.0,275.74,99.0,1.0,sky is clear,0
21642,1,7,11,Southwest Airlines Co.: WN,BOS,-1,93.0,1028.0,275.74,99.0,1.0,sky is clear,0
21643,1,4,15,Southwest Airlines Co.: WN,DAL,0,100.0,1012.0,274.348956869,20.0,1.0,overcast clouds,0
21644,1,4,15,JetBlue Airways: B6,BOS,-1,100.0,1012.0,274.348956869,20.0,1.0,overcast clouds,0
21645,1,4,15,Frontier Airlines Inc.: F9,SFO,0,100.0,1012.0,274.348956869,20.0,1.0,overcast clouds,0
21646,1,4,15,JetBlue Airways: B6,JFK,2,100.0,1012.0,274.348956869,20.0,1.0,overcast clouds,1
21647,11,5,11,Delta Air Lines Inc.: DL,PHX,-1,93.0,1000.0,282.77,290.0,13.0,light rain,0
21648,11,5,11,US Airways Inc.: US (Merged with America West 9/05. Reporting for both starting 10/07.),SFO,-1,93.0,1000.0,282.77,290.0,13.0,light rain,0
21649,1,1,17,United Air Lines Inc.: UA,PIT,1,100.0,1030.0,279.46,75.0,0.0,broken clouds,1
21650,1,1,17,Delta Air Lines Inc.: DL,ATL,2,100.0,1030.0,279.46,75.0,0.0,broken clouds,1
21651,1,1,17,Delta Air Lines Inc.: DL,MSP,-1,100.0,1030.0,279.46,75.0,0.0,broken clouds,0
21652,3,6,17,Spirit Air Lines: NK,LAX,0,93.0,1005.0,279.23,237.0,2.0,light rain,0
21653,11,2,11,JetBlue Airways: B6,JFK,-1,93.0,1007.0,279.41,70.0,6.0,light rain,0
21654,11,2,11,American Airlines Inc.: AA,PHX,-1,93.0,1007.0,279.41,70.0,6.0,light rain,0
21655,11,2,11,JetBlue Airways: B6,DFW,1,93.0,1007.0,279.41,70.0,6.0,light rain,1
21656,11,2,11,American Airlines Inc.: AA,PHX,-1,93.0,1007.0,279.41,70.0,6.0,light rain,0
21657,8,6,21,Southwest Airlines Co.: WN,ATL,0,68.0,1011.0,293.73,130.0,3.0,light intensity shower rain,0
21658,8,6,21,American Airlines Inc.: AA,DFW,-1,68.0,1011.0,293.73,130.0,3.0,light intensity shower rain,0
21659,6,5,18,Delta Air Lines Inc.: DL,LAX,3,67.0,1022.0,292.01,240.0,4.0,very heavy rain,1
21660,6,5,18,SkyWest Airlines Inc.: OO,MSP,-1,67.0,1022.0,292.01,240.0,4.0,very heavy rain,0
21661,6,5,18,Southwest Airlines Co.: WN,IND,0,67.0,1022.0,292.01,240.0,4.0,very heavy rain,0
21662,11,5,20,American Airlines Inc.: AA,JFK,1,45.0,1025.0,277.38188511,33.0,2.0,sky is clear,1
21663,11,5,20,US Airways Inc.: US (Merged with America West 9/05. Reporting for both starting 10/07.),CLT,1,45.0,1025.0,277.38188511,33.0,2.0,sky is clear,1
21664,10,6,21,Envoy Air: MQ,MIA,-1,97.0,1025.0,282.126666667,264.0,1.0,sky is clear,0
21666,11,4,20,Southwest Airlines Co.: WN,PHX,3,82.0,1006.0,286.26,130.0,10.0,fog,1
21667,11,4,20,United Air Lines Inc.: UA,SFO,-1,82.0,1006.0,286.26,130.0,10.0,fog,0
21668,1,4,19,Southwest Airlines Co.: WN,DEN,-1,100.0,1015.0,278.52,90.0,1.0,fog,0
21669,1,4,19,Southwest Airlines Co.: WN,MCI,-1,100.0,1015.0,278.52,90.0,1.0,fog,0
